-0.066646293	0
-0.067198582	15
-0.068849713	30
-0.071590021	45
-0.075478859	60
-0.080581143	75
-0.086865082	90
-0.094316557	105
-0.10316513	120
-0.11400360	135
-0.12768233	150
-0.14531939	165
-0.16951720	180
-0.19608738	195
-0.14074370	210
0.32671896	225
1.7175027	240
3.9568245	255
5.7486091	270
5.7211556	285
3.9363239	300
1.2098417	315
-1.1534647	330
-0.99074614	345
0.24208641	360
-2.9445672	375
-8.0929146	390
-5.8027306	405
1.8374796	420
6.1392021	435
8.7189512	450
11.633991	465
11.038691	480
8.5116930	495
6.9445801	510
4.5821443	525
1.7812859	540
0.53538120	555
1.0228996	570
2.1120636	585
1.7397208	600
0.090092540	615
-0.68210262	630
-0.13899601	645
1.4027655	660
3.4796045	675
4.6734176	690
4.2404685	705
3.0775437	720
2.6541648	735
3.3180568	750
3.9302704	765
3.6008992	780
2.6452203	795
1.6881374	810
0.83414251	825
-0.032067355	840
-0.67242819	855
-0.85147178	870
-0.70665455	885
-0.44080573	900
-0.30567771	915
-0.48215771	930
-0.58534575	945
-0.18098716	960
0.37232721	975
0.65176606	990
0.97396189	1005
1.4904122	1020
1.6703529	1035
1.3211303	1050
0.92010069	1065
0.81053650	1080
0.91211021	1095
0.99793214	1110
0.88248169	1125
0.59076524	1140
0.33678049	1155
0.22775827	1170
0.21094751	1185
0.27167565	1200
0.40994591	1215
0.53899056	1230
0.59073788	1245
0.59011304	1260
0.58718562	1275
0.61939132	1290
0.69360667	1305
0.76831412	1320
0.80526787	1335
0.80216378	1350
0.75059921	1365
0.64339495	1380
0.52525890	1395
0.45302296	1410
0.41675106	1425
0.35684335	1440
0.24110596	1455
0.10145071	1470
0.015515989	1485
0.050769418	1500
0.20119217	1515
0.38320571	1530
0.51379442	1545
0.58471924	1560
0.63703084	1575
0.67238832	1590
0.63117582	1605
0.47261918	1620
0.24090177	1635
0.024271484	1650
-0.12668204	1665
-0.21015467	1680
-0.22648090	1695
-0.16572265	1710
-0.041730545	1725
0.099631779	1740
0.22343767	1755
0.33739960	1770
0.46179661	1785
0.57589447	1800
0.61499768	1815
0.52889073	1830
0.33892298	1845
0.13749383	1860
0.034735586	1875
0.092854291	1890
0.28300327	1905
0.49123493	1920
0.58988863	1935
0.54463285	1950
0.46813652	1965
0.54526263	1980
0.86726379	1995
1.3184026	2010
1.6326237	2025
1.5900936	2040
1.1942157	2055
0.68048900	2070
0.34644371	2085
0.33645532	2100
0.54838699	2115
0.72324461	2130
0.62567908	2145
0.16935667	2160
-0.56476301	2175
-1.3589082	2190
-1.9024850	2205
-1.9079801	2220
-1.3162075	2235
-0.42140013	2250
0.30353609	2265
0.61812729	2280
0.74807560	2295
1.1053530	2310
1.7189968	2325
2.0341380	2340
1.4279144	2355
-0.038315613	2370
-1.5052402	2385
-2.0899341	2400
-1.7642990	2415
-1.3339752	2430
-1.4864564	2445
-1.9820917	2460
-1.9495724	2475
-0.95398706	2490
0.43911290	2505
1.2763208	2520
1.2401258	2535
0.85518843	2550
0.72970355	2565
0.86804324	2580
0.85688293	2595
0.51095730	2610
0.065461412	2625
-0.21971199	2640
-0.36735687	2655
-0.50476551	2670
-0.59494090	2685
-0.53214651	2700
-0.39318368	2715
-0.37455952	2730
-0.48981020	2745
-0.53124970	2760
-0.39461309	2775
-0.26659080	2790
-0.35913134	2805
-0.57953447	2820
-0.64717644	2835
-0.49575156	2850
-0.36306754	2865
-0.44266355	2880
-0.62672561	2895
-0.70905715	2910
-0.70679367	2925
-0.79918772	2940
-0.99711299	2955
-1.0770780	2970
-0.89591128	2985
-0.61012906	3000
-0.46861732	3015
-0.48782307	3030
-0.47579524	3045
-0.33966821	3060
-0.21715063	3075
-0.27234218	3090
-0.48308095	3105
-0.70486546	3120
-0.86537057	3135
-0.99923581	3150
-1.1262124	3165
-1.1989943	3180
-1.1878442	3195
-1.1382953	3210
-1.1012692	3225
-1.0529765	3240
