coord   	geo
#data_num	117
#slip_num	2400
#ndf     	-2283
#rss      	2.63562e-01  [m^2]
#rms      	4.74622e-02  [m]
#wrss   	9.71604e+04  [m^2]
#wrms   	2.88172e+01  [m]
#chi2    	9.71604e+04 
#rchi2   	-4.25582e+01
#r_1d   	NaN          [cm/km]
#r_2d   	3.27099e-02  [cm/km^2]
#strain   	8.73898e-01  [cm/km]

earth	layered   22 0.0000e+00  1201 0.0000e+00 3.0000e+05  326 0.0000e+00 6.5000e+04   12.0000

layer   1   0.0000e+00  5.3500e+03  3.0100e+03  2.6463e+03
layer   2   5.0000e+03  6.1200e+03  3.4400e+03  2.7368e+03
layer   3   5.0000e+03  6.1200e+03  3.4400e+03  2.7368e+03
layer   4   9.0000e+03  6.1200e+03  3.4400e+03  2.7368e+03
layer   5   9.0000e+03  6.1200e+03  3.4400e+03  2.7368e+03
layer   6   1.3000e+04  6.2800e+03  3.5300e+03  2.7545e+03
layer   7   1.3000e+04  6.2800e+03  3.5300e+03  2.7545e+03
layer   8   1.6000e+04  6.4600e+03  3.6300e+03  2.8015e+03
layer   9   1.6000e+04  6.4600e+03  3.6300e+03  2.8015e+03
layer   10   2.0000e+04  6.7200e+03  3.7800e+03  2.8313e+03
layer   11   2.0000e+04  6.7200e+03  3.7800e+03  2.8313e+03
layer   12   2.5000e+04  7.0100e+03  3.9400e+03  2.8689e+03
layer   13   2.5000e+04  7.0100e+03  3.9400e+03  2.8689e+03
layer   14   3.0000e+04  7.3900e+03  4.1500e+03  2.8843e+03
layer   15   3.0000e+04  7.3900e+03  4.1500e+03  2.8843e+03
layer   16   3.5000e+04  7.5500e+03  4.2400e+03  2.9390e+03
layer   17   3.5000e+04  7.5500e+03  4.2400e+03  2.9390e+03
layer   18   4.0000e+04  8.1400e+03  4.5700e+03  2.9390e+03
layer   19   4.0000e+04  8.1400e+03  4.5700e+03  2.9390e+03
layer   20   5.0000e+04  8.1400e+03  4.5700e+03  2.9498e+03
layer   21   5.0000e+04  8.1400e+03  4.5700e+03  2.9498e+03
layer   22   6.5000e+04  8.2600e+03  4.6400e+03  2.9498e+03
layer   23   6.5000e+04  8.2600e+03  4.6400e+03  2.9498e+03

kappa   	55000.00000 
beta     	3025000000.00000

smooth   	2d
surface  	free

fault 2 nicoya  -85.54233907   8.74026277     -86.82826920 10.01077299    0.0000e+00 6.1999e+04   25.00     0.00000 -0.01000 0.00000   -1.0000 1.0000  0.0000 10.0000  0.0000 0.0000    30 40
     subfault nicoya      1     1      -0.16915      0.08397      0.00000   -1.0000   1.0000    0.0000  10.0000    0.0000   0.0000
     subfault nicoya      2     1      -0.16963      0.08208      0.00000   -1.0000   1.0000    0.0000  10.0000    0.0000   0.0000
     subfault nicoya      3     1      -0.17053      0.07837      0.00000   -1.0000   1.0000    0.0000  10.0000    0.0000   0.0000
     subfault nicoya      4     1      -0.17179      0.07294      0.00000   -1.0000   1.0000    0.0000  10.0000    0.0000   0.0000
     subfault nicoya      5     1      -0.17329      0.06593      0.00000   -1.0000   1.0000    0.0000  10.0000    0.0000   0.0000
     subfault nicoya      6     1      -0.17492      0.05759      0.00000   -1.0000   1.0000    0.0000  10.0000    0.0000   0.0000
     subfault nicoya      7     1      -0.17652      0.04821      0.00000   -1.0000   1.0000    0.0000  10.0000    0.0000   0.0000
     subfault nicoya      8     1      -0.17788      0.03821      0.00000   -1.0000   1.0000    0.0000  10.0000    0.0000   0.0000
     subfault nicoya      9     1      -0.17871      0.02815      0.00000   -1.0000   1.0000    0.0000  10.0000    0.0000   0.0000
     subfault nicoya     10     1      -0.17866      0.01867      0.00000   -1.0000   1.0000    0.0000  10.0000    0.0000   0.0000
     subfault nicoya     11     1      -0.17729      0.01052      0.00000   -1.0000   1.0000    0.0000  10.0000    0.0000   0.0000
     subfault nicoya     12     1      -0.17411      0.00441      0.00000   -1.0000   1.0000    0.0000  10.0000    0.0000   0.0000
     subfault nicoya     13     1      -0.16862      0.00090      0.00000   -1.0000   1.0000    0.0000  10.0000    0.0000   0.0000
     subfault nicoya     14     1      -0.16035      0.00000      0.00000   -1.0000   1.0000    0.0000  10.0000    0.0000   0.0000
     subfault nicoya     15     1      -0.14898      0.00000      0.00000   -1.0000   1.0000    0.0000  10.0000    0.0000   0.0000
     subfault nicoya     16     1      -0.13439      0.00000      0.00000   -1.0000   1.0000    0.0000  10.0000    0.0000   0.0000
     subfault nicoya     17     1      -0.11674      0.00000      0.00000   -1.0000   1.0000    0.0000  10.0000    0.0000   0.0000
     subfault nicoya     18     1      -0.09651      0.00000      0.00000   -1.0000   1.0000    0.0000  10.0000    0.0000   0.0000
     subfault nicoya     19     1      -0.07449      0.00000      0.00000   -1.0000   1.0000    0.0000  10.0000    0.0000   0.0000
     subfault nicoya     20     1      -0.05170      0.00000      0.00000   -1.0000   1.0000    0.0000  10.0000    0.0000   0.0000
     subfault nicoya     21     1      -0.02932      0.00000      0.00000   -1.0000   1.0000    0.0000  10.0000    0.0000   0.0000
     subfault nicoya     22     1      -0.00853      0.00000      0.00000   -1.0000   1.0000    0.0000  10.0000    0.0000   0.0000
     subfault nicoya     23     1       0.00954      0.00000      0.00000   -1.0000   1.0000    0.0000  10.0000    0.0000   0.0000
     subfault nicoya     24     1       0.02396      0.00000      0.00000   -1.0000   1.0000    0.0000  10.0000    0.0000   0.0000
     subfault nicoya     25     1       0.03402      0.00000      0.00000   -1.0000   1.0000    0.0000  10.0000    0.0000   0.0000
     subfault nicoya     26     1       0.03929      0.00000      0.00000   -1.0000   1.0000    0.0000  10.0000    0.0000   0.0000
     subfault nicoya     27     1       0.03962      0.00000      0.00000   -1.0000   1.0000    0.0000  10.0000    0.0000   0.0000
     subfault nicoya     28     1       0.03519      0.00000      0.00000   -1.0000   1.0000    0.0000  10.0000    0.0000   0.0000
     subfault nicoya     29     1       0.02648      0.00000      0.00000   -1.0000   1.0000    0.0000  10.0000    0.0000   0.0000
     subfault nicoya     30     1       0.01431      0.00000      0.00000   -1.0000   1.0000    0.0000  10.0000    0.0000   0.0000
     subfault nicoya      1     2      -0.33305      0.17028      0.00000   -1.0000   1.0000    0.0000  10.0000    0.0000   0.0000
     subfault nicoya      2     2      -0.33395      0.16658      0.00000   -1.0000   1.0000    0.0000  10.0000    0.0000   0.0000
     subfault nicoya      3     2      -0.33565      0.15929      0.00000   -1.0000   1.0000    0.0000  10.0000    0.0000   0.0000
     subfault nicoya      4     2      -0.33801      0.14860      0.00000   -1.0000   1.0000    0.0000  10.0000    0.0000   0.0000
     subfault nicoya      5     2      -0.34085      0.13481      0.00000   -1.0000   1.0000    0.0000  10.0000    0.0000   0.0000
     subfault nicoya      6     2      -0.34393      0.11833      0.00000   -1.0000   1.0000    0.0000  10.0000    0.0000   0.0000
     subfault nicoya      7     2      -0.34698      0.09975      0.00000   -1.0000   1.0000    0.0000  10.0000    0.0000   0.0000
     subfault nicoya      8     2      -0.34959      0.07989      0.00000   -1.0000   1.0000    0.0000  10.0000    0.0000   0.0000
     subfault nicoya      9     2      -0.35123      0.05979      0.00000   -1.0000   1.0000    0.0000  10.0000    0.0000   0.0000
     subfault nicoya     10     2      -0.35124      0.04070      0.00000   -1.0000   1.0000    0.0000  10.0000    0.0000   0.0000
     subfault nicoya     11     2      -0.34878      0.02401      0.00000   -1.0000   1.0000    0.0000  10.0000    0.0000   0.0000
     subfault nicoya     12     2      -0.34287      0.01112      0.00000   -1.0000   1.0000    0.0000  10.0000    0.0000   0.0000
     subfault nicoya     13     2      -0.33251      0.00307      0.00000   -1.0000   1.0000    0.0000  10.0000    0.0000   0.0000
     subfault nicoya     14     2      -0.31675      0.00000      0.00000   -1.0000   1.0000    0.0000  10.0000    0.0000   0.0000
     subfault nicoya     15     2      -0.29491      0.00000      0.00000   -1.0000   1.0000    0.0000  10.0000    0.0000   0.0000
     subfault nicoya     16     2      -0.26672      0.00000      0.00000   -1.0000   1.0000    0.0000  10.0000    0.0000   0.0000
     subfault nicoya     17     2      -0.23247      0.00000      0.00000   -1.0000   1.0000    0.0000  10.0000    0.0000   0.0000
     subfault nicoya     18     2      -0.19310      0.00000      0.00000   -1.0000   1.0000    0.0000  10.0000    0.0000   0.0000
     subfault nicoya     19     2      -0.15012      0.00000      0.00000   -1.0000   1.0000    0.0000  10.0000    0.0000   0.0000
     subfault nicoya     20     2      -0.10557      0.00000      0.00000   -1.0000   1.0000    0.0000  10.0000    0.0000   0.0000
     subfault nicoya     21     2      -0.06174      0.00000      0.00000   -1.0000   1.0000    0.0000  10.0000    0.0000   0.0000
     subfault nicoya     22     2      -0.02097      0.00000      0.00000   -1.0000   1.0000    0.0000  10.0000    0.0000   0.0000
     subfault nicoya     23     2       0.01454      0.00000      0.00000   -1.0000   1.0000    0.0000  10.0000    0.0000   0.0000
     subfault nicoya     24     2       0.04296      0.00000      0.00000   -1.0000   1.0000    0.0000  10.0000    0.0000   0.0000
     subfault nicoya     25     2       0.06291      0.00000      0.00000   -1.0000   1.0000    0.0000  10.0000    0.0000   0.0000
     subfault nicoya     26     2       0.07354      0.00000      0.00000   -1.0000   1.0000    0.0000  10.0000    0.0000   0.0000
     subfault nicoya     27     2       0.07460      0.00000      0.00000   -1.0000   1.0000    0.0000  10.0000    0.0000   0.0000
     subfault nicoya     28     2       0.06642      0.00000      0.00000   -1.0000   1.0000    0.0000  10.0000    0.0000   0.0000
